horse_id,horse_name,日付,開催,天氣,R,レース名,頭数,gate,馬番,オッズ,popularity,rank_num,jockey_id,jockey_name,weight_carried,距離,馬場,タイム,着差,通過,ペース,上り,馬體重,性齢,父系,母父系,sex_code,age,sire_line,weight_val,avg_rank_3
2021103272,メイショウタバル,2024/01/20,1京都6,曇,9,若駒S(L),7,4,4,,3,6,01115,浜中俊,57,芝2000,重,,,,36.0-36.6,,490(-12),牡5歳,ゴールドシップ2009 芦毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,490,3.3333333333333333
2021103272,メイショウタバル,2024/02/17,2京都7,晴,9,つばき賞(1勝クラス),9,5,5,6.1,3,1,01115,浜中俊,57,芝1800,良,1:46.9,0.0,3-1,36.3-34.0,34.0,500(-2),牡5歳,ゴールドシップ2009 芦毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,500,4.0000000000000000
2021103272,メイショウタバル,2024/03/23,2阪神1,曇,11,毎日杯(GIII),10,4,4,9.4,5,1,01163,坂井瑠星,57,芝1800,重,1:46.0,-1.0,1-1,35.2-34.4,34.4,500(0),牡5歳,ゴールドシップ2009 芦毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,500,2.6666666666666667
2021103272,メイショウタバル,2024/04/14,3中山8,晴,11,皐月賞(GI),17,1,2,7,4,17,01115,浜中俊,57,芝2000,良,1:59.3,2.2,1-1-1-1,34.2-35.8,38.0,500(0),牡5歳,ゴールドシップ2009 芦毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,500,2.6666666666666667
2021103272,メイショウタバル,2024/09/22,3中京7,曇,11,神戸新聞杯(GII),14,8,15,5.4,2,1,01115,浜中俊,57,芝2200,,2:11.8,-0.1,1-1-1-1,35.4-36.0,36.0,496(-4),牡5歳,ゴールドシップ2009 芦毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,496,8.0000000000000000
2021103272,メイショウタバル,2024/10/20,5京都6,晴,11,菊花賞(GI),18,5,10,9.6,5,16,01115,浜中俊,57,芝3000,良,3:09.3,5.2,2-2-2-10,37.0-35.9,40.7,502(+6),牡5歳,ゴールドシップ2009 芦毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,502,8.0000000000000000
2021103272,メイショウタバル,2025/01/19,1中京7,晴,11,日経新春杯(GII),16,3,6,5.3,2,11,01115,浜中俊,57.5,芝2200,良,2:11.9,2.1,1-1-1-1,34.5-37.4,39.5,510(+8),牡5歳,ゴールドシップ2009 芦毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,510,7.6666666666666667
2021103272,メイショウタバル,2025/06/15,3阪神4,晴,11,宝塚記念(GI),17,6,12,11.4,7,1,00666,武豊,58,芝2200,,2:11.1,-0.5,1-1-1-1,34.8-36.0,36.0,504(0),牡5歳,ゴールドシップ2009 芦毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,504,10.6666666666666667
2021103272,メイショウタバル,2025/11/02,4東京11,曇,11,天皇賞(秋)(GI),14,8,13,8.6,5,6,00666,武豊,58,芝2000,良,1:58.8,0.2,1-1-1,37.1-32.9,33.1,508(+4),牡5歳,ゴールドシップ2009 芦毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,508,5.6666666666666667
2021103272,メイショウタバル,2025/12/28,5中山8,晴,11,有馬記念(GI),16,3,6,5.8,4,13,00666,武豊,58,芝2500,良,2:32.6,1.1,2-2-1-1,29.7-35.6,36.7,512(+4),牡5歳,ゴールドシップ2009 芦毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,512,4.0000000000000000
2021103272,メイショウタバル,2026/04/05,2阪神4,晴,11,大阪杯(GI),15,4,6,4.8,3,2,00666,武豊,58,芝2000,良,1:57.7,0.1,1-1-1-1,34.9-35.5,35.6,500(-12),牡5歳,ゴールドシップ2009 芦毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,500,6.6666666666666667
2021103272,メイショウタバル,2023/10/09,2京都3,曇,5,2歳新馬,10,5,5,5.3,3,4,01199,角田大河,55,芝2000,重,2:05.9,0.4,8-8-8-9,38.1-34.4,34.2,502(0),牡5歳,ゴールドシップ2009 芦毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,502,4.7351598173515982
2021105414,クイーンズウォーク,2023/12/23,5阪神7,晴,4,2歳未勝利,14,4,6,1.5,1,1,01088,川田将雅,55,芝1800,良,1:48.3,-0.3,5-4,35.4-34.4,33.7,520(+2),牝5歳,キズナ2010 青鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],2,5,[産駒]Halo,520,2.0000000000000000
2021105414,クイーンズウォーク,2024/02/10,1東京5,晴,11,デイリー杯クイーンC(GIII),13,8,13,3.1,1,1,01088,川田将雅,55,芝1600,良,1:33.1,-0.1,11-11,35.4-34.4,33.4,516(-4),牝5歳,キズナ2010 青鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],2,5,[産駒]Halo,516,1.5000000000000000
2021105414,クイーンズウォーク,2024/04/07,2阪神6,晴,11,桜花賞(GI),18,1,2,5.7,3,8,01088,川田将雅,55,芝1600,良,1:32.8,0.6,8-8,34.5-34.1,34.1,514(-2),牝5歳,キズナ2010 青鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],2,5,[産駒]Halo,514,1.3333333333333333
2021105414,クイーンズウォーク,2024/05/19,2東京10,曇,11,優駿牝馬(GI),18,1,2,11.5,5,4,01088,川田将雅,55,芝2400,良,2:24.4,0.4,5-5-5-4,34.7-35.1,34.7,522(+8),牝5歳,キズナ2010 青鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],2,5,[産駒]Halo,522,3.3333333333333333
2021105414,クイーンズウォーク,2024/09/15,3中京4,曇,11,関西TVローズS(GII),15,2,2,4.9,2,1,01088,川田将雅,55,芝2000,,1:59.9,-0.2,7-6-6-6,36.1-35.6,33.5,522(0),牝5歳,キズナ2010 青鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],2,5,[産駒]Halo,522,4.3333333333333333
2021105414,クイーンズウォーク,2024/10/13,5京都4,晴,11,秋華賞(GI),15,2,3,6.8,3,15,01088,川田将雅,55,芝2000,良,1:59.6,2.5,14-14-9-7,34.5-36.7,36.5,524(+2),牝5歳,キズナ2010 青鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],2,5,[産駒]Halo,524,4.3333333333333333
2021105414,クイーンズウォーク,2025/01/25,1小倉1,晴,11,小倉牝馬S(GIII),18,5,9,3.5,1,6,01088,川田将雅,55.5,芝2000,良,1:58.7,0.3,6-6-4-2,33.9-36.3,36.2,534(+10),牝5歳,キズナ2010 青鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],2,5,[産駒]Halo,534,6.6666666666666667
2021105414,クイーンズウォーク,2025/08/31,3新潟4,晴,11,新潟記念(GIII),16,3,6,,3,4,01088,川田将雅,57,芝2000,良,,,,35.6-33.2,,540(+4),牝5歳,キズナ2010 青鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],2,5,[産駒]Halo,540,3.0000000000000000
2021105414,クイーンズウォーク,2025/11/02,4東京11,曇,11,天皇賞(秋)(GI),14,8,14,25.1,9,9,01088,川田将雅,56,芝2000,良,1:59.0,0.4,7-6-6,37.1-32.9,32.8,542(+6),牝5歳,キズナ2010 青鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],2,5,[産駒]Halo,542,2.3333333333333333
2021105414,クイーンズウォーク,2026/03/15,1中京2,晴,11,東海テレビ杯金鯱賞(GII),14,7,12,3.6,1,3,01088,川田将雅,56,芝2000,良,1:58.2,0.1,5-5-6-6,36.1-35.1,34.1,542(0),牝5歳,キズナ2010 青鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],2,5,[産駒]Halo,542,5.0000000000000000
2021105414,クイーンズウォーク,2025/03/16,2中京2,小雨,11,東海テレビ杯金鯱賞(GII),10,6,6,8.2,4,1,01088,川田将雅,55,芝2000,重,2:01.3,0.0,3-3-3-3,35.7-38.6,36.3,534(0),牝5歳,キズナ2010 青鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],2,5,[産駒]Halo,534,7.3333333333333333
2021105414,クイーンズウォーク,2025/05/18,2東京8,曇,11,ヴィクトリアマイル(GI),17,8,16,8.5,4,2,01088,川田将雅,56,芝1600,良,1:32.1,0.0,13-12,33.9-35.3,33.6,536(+2),牝5歳,キズナ2010 青鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],2,5,[産駒]Halo,536,7.3333333333333333
2021105414,クイーンズウォーク,2023/11/11,3京都3,晴,5,2歳新馬,11,8,11,1.7,1,2,01088,川田将雅,55,芝1800,,1:50.5,0.1,4-2,36.9-33.9,33.6,518(0),牝5歳,キズナ2010 青鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],2,5,[産駒]Halo,518,4.7351598173515982
2021105436,アーバンシック,2023/11/05,5東京2,晴,9,百日草特別(1勝クラス),9,4,4,4.1,3,1,01170,横山武史,56,芝2000,良,1:59.4,-0.1,9-7-7,36.4-34.5,33.2,512(0),牡5歳,スワーヴリチャード2014 栗毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,512,1.00000000000000000000
2021105436,アーバンシック,2024/01/14,1中山5,晴,11,京成杯(GIII),14,4,6,3,2,2,01170,横山武史,57,芝2000,良,2:00.6,0.1,12-11-8-10,35.6-34.8,33.9,516(+4),牡5歳,スワーヴリチャード2014 栗毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,516,1.00000000000000000000
2021105436,アーバンシック,2024/04/14,3中山8,晴,11,皐月賞(GI),17,5,9,14.2,6,4,01170,横山武史,57,芝2000,良,1:57.5,0.4,13-13-13-10,34.2-35.8,34.1,510(-6),牡5歳,スワーヴリチャード2014 栗毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,510,1.3333333333333333
2021105436,アーバンシック,2024/05/26,2東京12,晴,11,東京優駿(GI),17,4,8,8.3,4,11,01170,横山武史,57,芝2400,良,2:25.4,1.1,14-13-14-15,36.3-33.8,33.5,512(+2),牡5歳,スワーヴリチャード2014 栗毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,512,2.3333333333333333
2021105436,アーバンシック,2024/09/16,4中山5,曇,11,朝日セントライト記念(GII),14,1,1,3.1,2,1,05339,ルメール,57,芝2200,良,2:11.6,-0.3,9-6-5-7,36.2-34.6,34.0,510(-2),牡5歳,スワーヴリチャード2014 栗毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,510,5.6666666666666667
2021105436,アーバンシック,2024/10/20,5京都6,晴,11,菊花賞(GI),18,7,13,3.7,2,1,05339,ルメール,57,芝3000,良,3:04.1,-0.4,8-8-5-3,37.0-35.9,35.6,510(0),牡5歳,スワーヴリチャード2014 栗毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,510,5.3333333333333333
2021105436,アーバンシック,2024/12/22,5中山8,晴,11,有馬記念(GI),15,2,3,2.8,1,6,05339,ルメール,56,芝2500,良,2:32.3,0.5,7-8-11-8,31.4-35.2,35.1,516(+6),牡5歳,スワーヴリチャード2014 栗毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,516,4.3333333333333333
2021105436,アーバンシック,2025/03/29,3中山1,曇,11,日経賞(GII),15,4,7,1.7,1,3,05339,ルメール,58,芝2500,,2:36.2,0.1,9-10-8-7,31.1-37.2,36.6,514(-2),牡5歳,スワーヴリチャード2014 栗毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,514,2.6666666666666667
2021105436,アーバンシック,2025/06/15,3阪神4,晴,11,宝塚記念(GI),17,7,13,10.6,6,14,05339,ルメール,58,芝2200,,2:13.5,2.4,14-14-12-10,34.8-36.0,37.3,512(-2),牡5歳,スワーヴリチャード2014 栗毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,512,3.3333333333333333
2021105436,アーバンシック,2025/11/02,4東京11,曇,11,天皇賞(秋)(GI),14,2,2,28.2,11,5,05678,プーシャ,58,芝2000,良,1:58.8,0.2,12-11-11,37.1-32.9,32.2,514(+2),牡5歳,スワーヴリチャード2014 栗毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,514,7.6666666666666667
2021105436,アーバンシック,2025/12/14,シャティン,,4,香港ヴァーズ(GI),11,,6,3.8,2,10,05339,ルメール,57,芝2400,良,,,,,,517,牡5歳,スワーヴリチャード2014 栗毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,517,7.3333333333333333
2021105436,アーバンシック,2026/03/15,1中京2,晴,11,東海テレビ杯金鯱賞(GII),14,3,4,11.9,7,14,01122,三浦皇成,58,芝2000,良,1:59.1,1.0,9-10-8-8,36.1-35.1,34.7,522(+5),牡5歳,スワーヴリチャード2014 栗毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,522,9.6666666666666667
2021105436,アーバンシック,2023/08/13,2札幌2,曇,5,2歳新馬,10,6,6,2.3,1,1,01170,横山武史,55,芝1800,良,1:53.1,0.0,4-5-4-4,39.0-34.5,34.2,512(0),牡5歳,スワーヴリチャード2014 栗毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,512,4.7351598173515982
2021106787,コスモキュランダ,2023/09/10,4中山2,晴,2,2歳未勝利,10,7,8,60.1,8,4,01091,丹内祐次,55,芝2000,良,2:01.5,0.9,1-1-1-1,36.4-35.1,83.0,498(+12),牡5歳,アルアイン2014 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,498,12.0000000000000000
2021106787,コスモキュランダ,2023/09/30,4中山8,曇,4,2歳未勝利,14,5,7,17.5,6,2,01091,丹内祐次,55,芝2000,良,2:03.5,0.1,3-2-2-2,37.3-35.3,35.2,492(-6),牡5歳,アルアイン2014 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,492,8.0000000000000000
2021106787,コスモキュランダ,2023/10/29,4新潟6,小雨,1,2歳未勝利,15,7,12,3.1,1,1,01091,丹内祐次,56,芝2000,重,2:03.8,-0.4,2-2-2-2,37.2-36.4,36.2,494(+2),牡5歳,アルアイン2014 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,494,6.0000000000000000
2021106787,コスモキュランダ,2023/11/25,3京都7,晴,11,ラジオN杯京都2歳S(GIII),14,7,11,194.3,14,8,01199,角田大河,56,芝2000,良,2:00.4,0.6,13-12-7-10,35.0-35.9,35.9,502(+8),牡5歳,アルアイン2014 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,502,2.3333333333333333
2021106787,コスモキュランダ,2024/01/08,1中山3,晴,6,3歳1勝クラス,11,4,4,6.8,5,2,01091,丹内祐次,57,芝2000,良,1:59.9,0.1,10-10-10-9,35.9-35.7,34.9,498(-4),牡5歳,アルアイン2014 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,498,3.6666666666666667
2021106787,コスモキュランダ,2024/03/03,2中山4,晴,11,報知弥生ディープ記念(GII),11,6,7,34.9,6,1,05212,Ｍ．デム,57,芝2000,良,1:59.8,-0.2,9-7-2-2,35.2-35.1,34.9,504(+6),牡5歳,アルアイン2014 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,504,3.6666666666666667
2021106787,コスモキュランダ,2024/04/14,3中山8,晴,11,皐月賞(GI),17,6,12,15.8,7,2,05509,モレイラ,57,芝2000,良,1:57.1,0.0,9-8-9-8,34.2-35.8,34.2,500(-4),牡5歳,アルアイン2014 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,500,3.6666666666666667
2021106787,コスモキュランダ,2024/05/26,2東京12,晴,11,東京優駿(GI),17,3,6,14.3,6,6,05212,Ｍ．デム,57,芝2400,良,2:25.1,0.8,16-13-5-4,36.3-33.8,34.3,502(+2),牡5歳,アルアイン2014 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,502,1.6666666666666667
2021106787,コスモキュランダ,2024/09/16,4中山5,曇,11,朝日セントライト記念(GII),14,5,8,2.9,1,2,05212,Ｍ．デム,57,芝2200,良,2:11.9,0.3,9-10-7-3,36.2-34.6,34.2,504(+2),牡5歳,アルアイン2014 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,504,3.0000000000000000
2021106787,コスモキュランダ,2024/10/20,5京都6,晴,11,菊花賞(GI),18,5,9,6,3,14,05212,Ｍ．デム,57,芝3000,良,3:08.4,4.3,16-16-11-6,37.0-35.9,39.4,512(+8),牡5歳,アルアイン2014 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,512,3.3333333333333333
2021106787,コスモキュランダ,2024/12/07,4中京3,曇,11,中日新聞杯(GIII),18,5,9,4.5,2,6,01170,横山武史,58,芝2000,良,1:59.1,0.7,14-13-5-5,35.3-35.6,35.6,504(-8),牡5歳,アルアイン2014 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,504,7.3333333333333333
2021106787,コスモキュランダ,2025/01/26,1中山9,晴,11,アメリカジョッキーC(GII),18,7,13,7.4,3,3,01170,横山武史,57,芝2200,良,2:12.2,0.1,14-13-3-2,36.5-36.6,36.4,510(+6),牡5歳,アルアイン2014 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,510,7.3333333333333333
2021106787,コスモキュランダ,2025/04/06,2阪神4,晴,11,大阪杯(GI),15,5,9,20.1,9,8,01091,丹内祐次,58,芝2000,良,1:56.8,0.6,5-6-5-5,34.9-35.1,34.6,504(-6),牡5歳,アルアイン2014 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,504,7.6666666666666667
2021106787,コスモキュランダ,2025/08/17,1札幌8,曇,11,札幌記念(GII),16,2,4,10.7,6,10,01091,丹内祐次,58,芝2000,,2:02.6,1.1,12-13-13-13,36.1-36.9,36.1,498(-6),牡5歳,アルアイン2014 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,498,5.6666666666666667
2021106787,コスモキュランダ,2025/09/21,4中山7,曇,11,産経賞オールカマー(GII),11,1,1,8.1,5,8,01091,丹内祐次,57,芝2200,良,2:11.0,0.8,5-5-2-2,35.1-34.5,35.2,502(+4),牡5歳,アルアイン2014 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,502,7.0000000000000000
2021106787,コスモキュランダ,2025/11/02,4東京11,曇,11,天皇賞(秋)(GI),14,1,1,117,14,12,01092,津村明秀,58,芝2000,良,1:59.2,0.6,2-3-3,37.1-32.9,33.3,520(+18),牡5歳,アルアイン2014 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,520,8.6666666666666667
2021106787,コスモキュランダ,2025/11/30,5東京8,晴,12,ジャパンC(GI),17,2,3,349.3,16,9,01091,丹内祐次,58,芝2400,良,2:21.9,1.6,6-6-4-3,34.5-34.6,35.6,522(+2),牡5歳,アルアイン2014 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,522,10.0000000000000000
2021106787,コスモキュランダ,2025/12/28,5中山8,晴,11,有馬記念(GI),16,5,10,111.5,12,2,01170,横山武史,58,芝2500,良,2:31.6,0.1,2-3-2-2,29.7-35.6,35.5,522(0),牡5歳,アルアイン2014 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,522,9.6666666666666667
2021106787,コスモキュランダ,2026/03/28,3中山1,晴,11,日経賞(GII),15,4,7,2.8,1,7,01170,横山武史,57,芝2500,良,2:31.7,1.0,4-3-3-3,29.4-36.0,36.7,520(-2),牡5歳,アルアイン2014 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,520,7.6666666666666667
2021106787,コスモキュランダ,2023/06/10,3東京3,曇,5,2歳新馬,12,3,3,19.6,5,12,05386,戸崎圭太,55,芝1600,良,1:39.4,4.6,12-12,35.9-34.7,36.4,486(0),牡5歳,アルアイン2014 鹿毛[血統][産駒]Halo系,サンデーサイレンスSunday Silence(米)1986 青鹿毛[血統][産駒],1,5,[産駒]Halo,486,4.7351598173515982
2022105081,ミュージアムマイル,2024/11/10,6京都4,晴,9,黄菊賞(1勝クラス),8,2,2,1.9,1,1,05473,Ｃ．デム,56,芝2000,良,2:00.0,-0.5,6-6-6-3,36.9-34.1,33.7,496(0),牡4歳,リオンディーズ2013 黒鹿毛[血統][産駒]Mr. Prospector系,Kingmambo(米)1990 鹿毛[血統][産駒],1,4,[産駒]Mr. Prospector,496,2.0000000000000000
2022105081,ミュージアムマイル,2024/12/15,7京都6,晴,11,朝日フューチュリティ(GI),16,2,4,3.7,2,2,05473,Ｃ．デム,56,芝1600,良,1:34.5,0.4,3-4,35.4-33.7,33.8,494(-2),牡4歳,リオンディーズ2013 黒鹿毛[血統][産駒]Mr. Prospector系,Kingmambo(米)1990 鹿毛[血統][産駒],1,4,[産駒]Mr. Prospector,494,1.6666666666666667
2022105081,ミュージアムマイル,2025/03/09,2中山4,晴,11,報知弥生ディープ記念(GII),14,7,11,2.9,1,4,00732,幸英明,57,芝2000,,2:01.5,0.2,9-9-9-4,35.9-37.2,36.5,502(+8),牡4歳,リオンディーズ2013 黒鹿毛[血統][産駒]Mr. Prospector系,Kingmambo(米)1990 鹿毛[血統][産駒],1,4,[産駒]Mr. Prospector,502,1.3333333333333333
2022105081,ミュージアムマイル,2025/04/20,3中山8,曇,11,皐月賞(GI),18,6,11,10.6,3,1,05509,モレイラ,57,芝2000,良,1:57.0,-0.3,8-8-8-10,34.5-34.8,34.1,500(-2),牡4歳,リオンディーズ2013 黒鹿毛[血統][産駒]Mr. Prospector系,Kingmambo(米)1990 鹿毛[血統][産駒],1,4,[産駒]Mr. Prospector,500,2.3333333333333333
2022105081,ミュージアムマイル,2025/06/01,2東京12,晴,11,東京優駿(GI),18,4,7,5.7,2,6,05585,レーン,57,芝2400,良,2:24.4,0.7,11-11-11-10,35.7-34.8,34.1,496(-4),牡4歳,リオンディーズ2013 黒鹿毛[血統][産駒]Mr. Prospector系,Kingmambo(米)1990 鹿毛[血統][産駒],1,4,[産駒]Mr. Prospector,496,2.3333333333333333
2022105081,ミュージアムマイル,2025/09/15,4中山5,曇,11,朝日セントライト記念(GII),12,5,6,2.6,1,1,05386,戸崎圭太,57,芝2200,良,2:10.8,-0.1,8-8-6-6,35.6-34.9,34.4,500(+4),牡4歳,リオンディーズ2013 黒鹿毛[血統][産駒]Mr. Prospector系,Kingmambo(米)1990 鹿毛[血統][産駒],1,4,[産駒]Mr. Prospector,500,3.6666666666666667
2022105081,ミュージアムマイル,2025/11/02,4東京11,曇,11,天皇賞(秋)(GI),14,6,9,7.4,3,2,05473,Ｃ．デム,56,芝2000,良,1:58.7,0.1,9-9-9,37.1-32.9,32.3,500(0),牡4歳,リオンディーズ2013 黒鹿毛[血統][産駒]Mr. Prospector系,Kingmambo(米)1990 鹿毛[血統][産駒],1,4,[産駒]Mr. Prospector,500,2.6666666666666667
2022105081,ミュージアムマイル,2025/12/28,5中山8,晴,11,有馬記念(GI),16,2,4,3.8,3,1,05473,Ｃ．デム,56,芝2500,良,2:31.5,-0.1,11-11-11-11,29.7-35.6,34.6,502(+2),牡4歳,リオンディーズ2013 黒鹿毛[血統][産駒]Mr. Prospector系,Kingmambo(米)1990 鹿毛[血統][産駒],1,4,[産駒]Mr. Prospector,502,3.0000000000000000
2022105081,ミュージアムマイル,2024/10/05,5京都1,晴,3,2歳未勝利,8,4,4,1.9,1,1,00732,幸英明,56,芝1800,良,1:46.8,-0.2,3-3,36.2-34.6,34.2,496(-4),牡4歳,リオンディーズ2013 黒鹿毛[血統][産駒]Mr. Prospector系,Kingmambo(米)1990 鹿毛[血統][産駒],1,4,[産駒]Mr. Prospector,496,3.0000000000000000
2022105081,ミュージアムマイル,2024/08/24,2中京5,晴,5,2歳新馬,16,1,1,5.4,4,3,00732,幸英明,55,芝1600,良,1:35.5,0.4,15-12-10,36.4-34.5,34.1,500(0),牡4歳,リオンディーズ2013 黒鹿毛[血統][産駒]Mr. Prospector系,Kingmambo(米)1990 鹿毛[血統][産駒],1,4,[産駒]Mr. Prospector,500,4.7351598173515982
2022105519,マスカレードボール,2024/10/19,4東京5,晴,9,アイビーS(L),8,6,6,4.9,3,1,05386,戸崎圭太,56,芝1800,良,1:45.8,-0.2,3-3-3,35.7-34.3,33.4,472(+12),牡4歳,ドゥラメンテ2012 鹿毛[血統][産駒]Mr. Prospector系,Kingmambo(米)1990 鹿毛[血統][産駒],1,4,[産駒]Mr. Prospector,472,1.00000000000000000000
