horse_id,horse_name,日付,開催,天氣,R,レース名,頭数,枠番,馬番,オッズ,人氣,着順,騎手ID,騎手,斤量,距離,馬場,タイム,着差,通過,ペース,上り,馬體重,性齢,父系,母父系
2019105283,ドウデュース,2024/12/22,5中山8,晴,11,有馬記念(GI),15,1,2,,,取,00666,武豊,58,芝2500,良,,,,31.4-35.2,,,未知,ハーツクライ2001 鹿毛[血統][産駒]Halo系,Halo1969 黒鹿毛[血統][産駒]
2019105283,ドウデュース,2024/11/24,5東京8,晴,12,ジャパンC(GI),14,3,3,2.3,1,1,00666,武豊,58,芝2400,良,2:25.5,0.0,13-12-12-7,37.1-33.4,32.7,510(+6),未知,ハーツクライ2001 鹿毛[血統][産駒]Halo系,Halo1969 黒鹿毛[血統][産駒]
2019105283,ドウデュース,2024/10/27,4東京8,曇,11,天皇賞(秋)(GI),15,4,7,3.8,2,1,00666,武豊,58,芝2000,良,1:57.3,-0.2,14-14-13,35.9-33.7,32.5,504(-4),未知,ハーツクライ2001 鹿毛[血統][産駒]Halo系,Halo1969 黒鹿毛[血統][産駒]
2019105283,ドウデュース,2024/06/23,4京都8,曇,11,宝塚記念(GI),13,4,4,2.3,1,6,00666,武豊,58,芝2200,重,2:12.9,0.9,11-11-13-11,35.6-34.5,34.6,508(0),未知,ハーツクライ2001 鹿毛[血統][産駒]Halo系,Halo1969 黒鹿毛[血統][産駒]
2019105283,ドウデュース,2024/03/30,メイダン,,,ドバイターフ(GI),16,,5,2.1,1,5,00666,武豊,57,芝1800,良,,,,,,,未知,ハーツクライ2001 鹿毛[血統][産駒]Halo系,Halo1969 黒鹿毛[血統][産駒]
2019105283,ドウデュース,2023/12/24,5中山8,晴,11,有馬記念(GI),16,3,5,5.2,2,1,00666,武豊,58,芝2500,良,2:30.9,-0.1,13-13-8-3,30.2-35.9,34.3,506(+2),未知,ハーツクライ2001 鹿毛[血統][産駒]Halo系,Halo1969 黒鹿毛[血統][産駒]
2019105283,ドウデュース,2023/11/26,5東京8,曇,12,ジャパンC(GI),18,3,5,13.2,3,4,05386,戸崎圭太,58,芝2400,良,2:22.7,0.9,6-6-6-6,35.5-36.5,33.7,504(-8),未知,ハーツクライ2001 鹿毛[血統][産駒]Halo系,Halo1969 黒鹿毛[血統][産駒]
2019105283,ドウデュース,2023/10/29,4東京9,晴,11,天皇賞(秋)(GI),11,3,3,4.3,2,7,05386,戸崎圭太,58,芝2000,良,1:56.6,1.4,4-4-4,34.9-34.7,35.3,512(+4),未知,ハーツクライ2001 鹿毛[血統][産駒]Halo系,Halo1969 黒鹿毛[血統][産駒]
2019105283,ドウデュース,2023/03/25,メイダン,晴,,ドバイターフ(GI),14,,3,,,取,00666,武豊,57,芝1800,良,,,,,,,未知,ハーツクライ2001 鹿毛[血統][産駒]Halo系,Halo1969 黒鹿毛[血統][産駒]
2019105283,ドウデュース,2023/02/12,1阪神2,晴,11,京都記念(GII),13,8,12,2.5,1,1,00666,武豊,58,芝2200,良,2:10.9,-0.6,11-11-8-6,34.6-34.5,34.0,508(0),未知,ハーツクライ2001 鹿毛[血統][産駒]Halo系,Halo1969 黒鹿毛[血統][産駒]
2019105283,ドウデュース,2022/10/02,パリロンシャン,,,凱旋門賞(GI),20,,19,7.5,3,19,00666,武豊,56.5,芝2400,重,,,,,56.5,,未知,ハーツクライ2001 鹿毛[血統][産駒]Halo系,Halo1969 黒鹿毛[血統][産駒]
2019105283,ドウデュース,2022/09/11,パリロンシャン,,,ニエル賞(GII),7,,5,,2,4,00666,武豊,58,芝2400,重,,,,,,,未知,ハーツクライ2001 鹿毛[血統][産駒]Halo系,Halo1969 黒鹿毛[血統][産駒]
2019105283,ドウデュース,2022/05/29,2東京12,晴,11,東京優駿(GI),18,7,13,4.2,3,1,00666,武豊,57,芝2400,良,2:21.9,0.0,13-14-14-14,35.1-35.2,33.7,490(-6),未知,ハーツクライ2001 鹿毛[血統][産駒]Halo系,Halo1969 黒鹿毛[血統][産駒]
2019105283,ドウデュース,2022/04/17,3中山8,曇,11,皐月賞(GI),18,6,12,3.9,1,3,00666,武豊,57,芝2000,良,2:00.0,0.3,15-15-16-14,35.2-34.9,33.8,496(-8),未知,ハーツクライ2001 鹿毛[血統][産駒]Halo系,Halo1969 黒鹿毛[血統][産駒]
2019105283,ドウデュース,2022/03/06,2中山4,曇,11,報知弥生ディープ記念(GII),11,6,7,2.2,1,2,00666,武豊,56,芝2000,良,2:00.5,0.0,5-4-4-5,36.2-35.2,35.0,504(+8),未知,ハーツクライ2001 鹿毛[血統][産駒]Halo系,Halo1969 黒鹿毛[血統][産駒]
2019105283,ドウデュース,2021/12/19,6阪神6,晴,11,朝日フューチュリティ(GI),15,5,9,7.8,3,1,00666,武豊,55,芝1600,良,1:33.5,-0.1,8-7,34.3-35.2,34.5,496(-10),未知,ハーツクライ2001 鹿毛[血統][産駒]Halo系,Halo1969 黒鹿毛[血統][産駒]
2019105283,ドウデュース,2021/10/23,4東京5,晴,9,アイビーS(L),8,4,4,3.8,2,1,00666,武豊,55,芝1800,良,1:49.3,0.0,2-4-3,35.9-34.5,34.0,506(+12),未知,ハーツクライ2001 鹿毛[血統][産駒]Halo系,Halo1969 黒鹿毛[血統][産駒]
2019105283,ドウデュース,2021/09/05,4小倉8,曇,5,2歳新馬,13,8,13,1.7,1,1,00666,武豊,54,芝1800,良,1:50.2,-0.1,6-4-3-2,38.7-34.3,34.1,494(0),未知,ハーツクライ2001 鹿毛[血統][産駒]Halo系,Halo1969 黒鹿毛[血統][産駒]
2020103532,タスティエーラ,2025/12/28,5中山8,晴,11,有馬記念(GI),16,8,16,35.4,8,6,01126,松山弘平,58,芝2500,良,2:32.0,0.5,5-5-4-3,29.7-35.6,35.7,502(0),未知,サトノクラウン2012 黒鹿毛[血統][産駒]Northern Dancer系,ラストタイクーンLast Tycoon(愛)1983 黒鹿毛[血統][産駒]
2020103532,タスティエーラ,2025/11/30,5東京8,晴,12,ジャパンC(GI),17,8,18,17.4,6,7,05585,レーン,58,芝2400,良,2:21.1,0.8,6-6-7-6,34.5-34.6,34.4,502(-6),未知,サトノクラウン2012 黒鹿毛[血統][産駒]Northern Dancer系,ラストタイクーンLast Tycoon(愛)1983 黒鹿毛[血統][産駒]
2020103532,タスティエーラ,2025/11/02,4東京11,曇,11,天皇賞(秋)(GI),14,4,5,6.6,2,8,05585,レーン,58,芝2000,良,1:59.0,0.4,4-5-5,37.1-32.9,33.0,508(+10),未知,サトノクラウン2012 黒鹿毛[血統][産駒]Northern Dancer系,ラストタイクーンLast Tycoon(愛)1983 黒鹿毛[血統][産駒]
2020103532,タスティエーラ,2025/04/27,シャティン,,,QE2世C(GI),11,,3,3.9,2,1,05585,レーン,57,芝2000,良,,,,,,,未知,サトノクラウン2012 黒鹿毛[血統][産駒]Northern Dancer系,ラストタイクーンLast Tycoon(愛)1983 黒鹿毛[血統][産駒]
2020103532,タスティエーラ,2024/12/08,シャティン,,,香港C(GI),11,,4,8.2,3,3,05585,レーン,57,芝2000,良,,,,,,495,未知,サトノクラウン2012 黒鹿毛[血統][産駒]Northern Dancer系,ラストタイクーンLast Tycoon(愛)1983 黒鹿毛[血統][産駒]
2020103532,タスティエーラ,2024/10/27,4東京8,曇,11,天皇賞(秋)(GI),15,3,4,53.8,9,2,01126,松山弘平,58,芝2000,良,1:57.5,0.2,3-3-5,35.9-33.7,33.4,506(+18),未知,サトノクラウン2012 黒鹿毛[血統][産駒]Northern Dancer系,ラストタイクーンLast Tycoon(愛)1983 黒鹿毛[血統][産駒]
2020103532,タスティエーラ,2024/04/28,3京都4,晴,11,天皇賞(春)(GI),17,4,7,7.9,4,7,05509,モレイラ,58,芝3200,良,3:15.0,0.8,9-9-8-7,36.6-35.3,35.4,488(-6),未知,サトノクラウン2012 黒鹿毛[血統][産駒]Northern Dancer系,ラストタイクーンLast Tycoon(愛)1983 黒鹿毛[血統][産駒]
2020103532,タスティエーラ,2024/03/31,2阪神4,晴,11,大阪杯(GI),16,2,3,4.4,1,11,01126,松山弘平,58,芝2000,良,1:58.9,0.7,4-3-4-4,35.8-35.0,35.4,494(-4),未知,サトノクラウン2012 黒鹿毛[血統][産駒]Northern Dancer系,ラストタイクーンLast Tycoon(愛)1983 黒鹿毛[血統][産駒]
2020103532,タスティエーラ,2023/12/24,5中山8,晴,11,有馬記念(GI),16,7,13,7.1,5,6,05366,ムーア,56,芝2500,良,2:31.5,0.6,9-9-8-9,30.2-35.9,34.9,498(+18),未知,サトノクラウン2012 黒鹿毛[血統][産駒]Northern Dancer系,ラストタイクーンLast Tycoon(愛)1983 黒鹿毛[血統][産駒]
2020103532,タスティエーラ,2023/10/22,2京都7,晴,11,菊花賞(GI),17,4,7,4.7,2,2,05509,モレイラ,57,芝3000,良,3:03.7,0.6,9-11-9-8,35.5-34.9,34.8,480(+2),未知,サトノクラウン2012 黒鹿毛[血統][産駒]Northern Dancer系,ラストタイクーンLast Tycoon(愛)1983 黒鹿毛[血統][産駒]
2020103532,タスティエーラ,2023/05/28,2東京12,晴,11,東京優駿(GI),18,6,12,8.3,4,1,05585,レーン,57,芝2400,良,2:25.2,0.0,4-4-4-4,35.3-35.3,33.5,478(0),未知,サトノクラウン2012 黒鹿毛[血統][産駒]Northern Dancer系,ラストタイクーンLast Tycoon(愛)1983 黒鹿毛[血統][産駒]
2020103532,タスティエーラ,2023/04/16,3中山8,晴,11,皐月賞(GI),18,7,14,9.0,5,2,01126,松山弘平,57,芝2000,重,2:00.8,0.2,5-6-6-4,35.1-37.2,36.6,478(-6),未知,サトノクラウン2012 黒鹿毛[血統][産駒]Northern Dancer系,ラストタイクーンLast Tycoon(愛)1983 黒鹿毛[血統][産駒]
2020103532,タスティエーラ,2023/03/05,2中山4,曇,11,報知弥生ディープ記念(GII),10,6,6,4.2,3,1,01126,松山弘平,56,芝2000,良,2:00.4,-0.2,3-4-3-2,35.9-35.0,34.7,484(-2),未知,サトノクラウン2012 黒鹿毛[血統][産駒]Northern Dancer系,ラストタイクーンLast Tycoon(愛)1983 黒鹿毛[血統][産駒]
2020103532,タスティエーラ,2023/02/12,1東京6,晴,11,共同通信杯(GIII),12,5,6,3.7,2,4,01014,福永祐一,56,芝1800,良,1:47.2,0.2,3-5-5,35.3-34.1,33.7,486(+2),未知,サトノクラウン2012 黒鹿毛[血統][産駒]Northern Dancer系,ラストタイクーンLast Tycoon(愛)1983 黒鹿毛[血統][産駒]
2020103532,タスティエーラ,2022/11/27,5東京8,晴,6,2歳新馬,16,6,12,1.9,1,1,05366,ムーア,55,芝1800,良,1:47.2,-0.6,2-2-2,36.8-33.5,33.5,484(0),未知,サトノクラウン2012 黒鹿毛[血統][産駒]Northern Dancer系,ラストタイクーンLast Tycoon(愛)1983 黒鹿毛[血統][産駒]
2020103941,ホウオウビスケッツ,2026/04/08,川崎,晴,11,川崎記念(JpnI),11,4,4,10.5,5,11,01174,岩田望来,57,ダ2100,,2:18.7,4.1,3-3-7-8,30.9-38.4,41.9,512(+10),牡6歳,マインドユアビスケッツMind Your Biscuits(米)2013 栗毛[血統][産駒]Deputy Minister系,Silver Deputy1985 鹿毛[血統][産駒]
2020103941,ホウオウビスケッツ,2026/03/15,1中京2,晴,11,東海テレビ杯金鯱賞(GII),14,8,13,7.3,4,12,01174,岩田望来,57,芝2000,良,1:59.1,1.0,2-1-1-1,36.1-35.1,36.1,502(0),牡6歳,マインドユアビスケッツMind Your Biscuits(米)2013 栗毛[血統][産駒]Deputy Minister系,Silver Deputy1985 鹿毛[血統][産駒]
2020103941,ホウオウビスケッツ,2025/11/30,5東京8,晴,12,ジャパンC(GI),17,3,6,166.8,14,16,05203,岩田康誠,58,芝2400,良,2:23.8,3.5,2-2-2-2,34.5-34.6,37.7,502(-2),牡6歳,マインドユアビスケッツMind Your Biscuits(米)2013 栗毛[血統][産駒]Deputy Minister系,Silver Deputy1985 鹿毛[血統][産駒]
2020103941,ホウオウビスケッツ,2025/11/02,4東京11,曇,11,天皇賞(秋)(GI),14,5,8,14.6,7,13,05203,岩田康誠,58,芝2000,良,1:59.2,0.6,2-2-2,37.1-32.9,33.5,504(-4),牡6歳,マインドユアビスケッツMind Your Biscuits(米)2013 栗毛[血統][産駒]Deputy Minister系,Silver Deputy1985 鹿毛[血統][産駒]
2020103941,ホウオウビスケッツ,2025/10/05,4東京2,曇,11,毎日王冠(GII),11,7,8,4.3,2,2,05203,岩田康誠,57,芝1800,良,1:44.1,0.1,1-1-1,34.8-33.7,33.8,508(-6),牡6歳,マインドユアビスケッツMind Your Biscuits(米)2013 栗毛[血統][産駒]Deputy Minister系,Silver Deputy1985 鹿毛[血統][産駒]
2020103941,ホウオウビスケッツ,2025/08/17,1札幌8,曇,11,札幌記念(GII),16,3,5,3.7,1,7,05203,岩田康誠,58,芝2000,,2:02.3,0.8,3-3-3-3,36.1-36.9,37.1,514(+12),牡6歳,マインドユアビスケッツMind Your Biscuits(米)2013 栗毛[血統][産駒]Deputy Minister系,Silver Deputy1985 鹿毛[血統][産駒]
2020103941,ホウオウビスケッツ,2025/04/06,2阪神4,晴,11,大阪杯(GI),15,2,2,9.1,5,5,05203,岩田康誠,58,芝2000,良,1:56.6,0.4,2-2-2-2,34.9-35.1,34.8,502(-2),牡6歳,マインドユアビスケッツMind Your Biscuits(米)2013 栗毛[血統][産駒]Deputy Minister系,Silver Deputy1985 鹿毛[血統][産駒]
2020103941,ホウオウビスケッツ,2025/03/16,2中京2,小雨,11,東海テレビ杯金鯱賞(GII),10,2,2,3.1,1,2,05203,岩田康誠,57,芝2000,重,2:01.3,0.0,2-2-2-2,35.7-38.6,36.8,504(-2),牡6歳,マインドユアビスケッツMind Your Biscuits(米)2013 栗毛[血統][産駒]Deputy Minister系,Silver Deputy1985 鹿毛[血統][産駒]
2020103941,ホウオウビスケッツ,2025/01/05,1中山1,曇,11,日刊スポ賞中山金杯(GIII),18,8,18,4.6,2,9,05625,ドイル,59.5,芝2000,良,1:58.8,0.7,2-2-2-2,34.9-35.7,36.4,506(+4),牡6歳,マインドユアビスケッツMind Your Biscuits(米)2013 栗毛[血統][産駒]Deputy Minister系,Silver Deputy1985 鹿毛[血統][産駒]
2020103941,ホウオウビスケッツ,2024/10/27,4東京8,曇,11,天皇賞(秋)(GI),15,5,9,48.1,8,3,01174,岩田望来,58,芝2000,良,1:57.6,0.3,1-1-1,35.9-33.7,34.0,502(0),牡6歳,マインドユアビスケッツMind Your Biscuits(米)2013 栗毛[血統][産駒]Deputy Minister系,Silver Deputy1985 鹿毛[血統][産駒]
2020103941,ホウオウビスケッツ,2024/10/06,4東京2,曇,11,毎日王冠(GII),14,2,2,7.4,4,2,05203,岩田康誠,57,芝1800,良,1:45.2,0.1,1-1-1,35.3-33.7,33.8,502(-4),牡6歳,マインドユアビスケッツMind Your Biscuits(米)2013 栗毛[血統][産駒]Deputy Minister系,Silver Deputy1985 鹿毛[血統][産駒]
2020103941,ホウオウビスケッツ,2024/07/14,1函館12,晴,11,函館記念(GIII),16,6,12,7.2,3,1,05203,岩田康誠,57.5,芝2000,良,1:59.2,-0.6,2-2-2-2,35.4-35.7,35.3,506(-4),牡6歳,マインドユアビスケッツMind Your Biscuits(米)2013 栗毛[血統][産駒]Deputy Minister系,Silver Deputy1985 鹿毛[血統][産駒]
2020103941,ホウオウビスケッツ,2024/06/30,1函館8,曇,11,巴賞(OP),16,5,9,4.0,2,1,05203,岩田康誠,57,芝1800,良,1:46.8,-0.3,1-1-1-1,35.4-35.1,35.1,510(-6),牡6歳,マインドユアビスケッツMind Your Biscuits(米)2013 栗毛[血統][産駒]Deputy Minister系,Silver Deputy1985 鹿毛[血統][産駒]
2020103941,ホウオウビスケッツ,2024/03/10,2中山6,晴,10,東風S(L),14,7,11,2.5,1,3,05203,岩田康誠,57,芝1600,良,1:33.7,0.3,2-2-2,34.6-35.8,35.6,516(+6),牡6歳,マインドユアビスケッツMind Your Biscuits(米)2013 栗毛[血統][産駒]Deputy Minister系,Silver Deputy1985 鹿毛[血統][産駒]
2020103941,ホウオウビスケッツ,2024/02/04,1東京4,曇,11,東京新聞杯(GIII),16,4,8,35.3,8,3,05203,岩田康誠,57,芝1600,良,1:32.3,0.2,4-4,34.4-34.3,33.9,510(+6),牡6歳,マインドユアビスケッツMind Your Biscuits(米)2013 栗毛[血統][産駒]Deputy Minister系,Silver Deputy1985 鹿毛[血統][産駒]
2020103941,ホウオウビスケッツ,2023/12/09,4中京3,晴,11,中日新聞杯(GIII),17,4,8,5.0,3,12,01117,丸田恭介,56,芝2000,良,1:59.7,0.9,1-1-2-1,34.7-34.8,35.7,504(+8),牡6歳,マインドユアビスケッツMind Your Biscuits(米)2013 栗毛[血統][産駒]Deputy Minister系,Silver Deputy1985 鹿毛[血統][産駒]
2020103941,ホウオウビスケッツ,2023/05/28,2東京12,晴,11,東京優駿(GI),18,2,3,287.2,16,6,01117,丸田恭介,57,芝2400,良,2:25.4,0.2,2-2-2-2,35.3-35.3,34.0,496(+2),牡6歳,マインドユアビスケッツMind Your Biscuits(米)2013 栗毛[血統][産駒]Deputy Minister系,Silver Deputy1985 鹿毛[血統][産駒]
2020103941,ホウオウビスケッツ,2023/04/16,3中山8,晴,11,皐月賞(GI),18,5,9,17.7,7,17,01140,横山和生,57,芝2000,重,2:03.7,3.1,5-6-6-4,35.1-37.2,39.6,494(0),牡6歳,マインドユアビスケッツMind Your Biscuits(米)2013 栗毛[血統][産駒]Deputy Minister系,Silver Deputy1985 鹿毛[血統][産駒]
2020103941,ホウオウビスケッツ,2023/03/19,2中山8,晴,11,フジTVスプリングS(GII),16,5,10,5.5,3,2,01140,横山和生,56,芝1800,重,1:49.1,0.2,3-3-2-2,35.4-37.2,36.9,494(-2),牡6歳,マインドユアビスケッツMind Your Biscuits(米)2013 栗毛[血統][産駒]Deputy Minister系,Silver Deputy1985 鹿毛[血統][産駒]
2020103941,ホウオウビスケッツ,2023/02/18,1東京7,晴,9,フリージア賞(1勝クラス),10,6,6,26.5,7,1,01140,横山和生,56,芝2000,良,1:59.3,-0.3,1-1-1,36.5-34.3,34.3,496(+8),牡6歳,マインドユアビスケッツMind Your Biscuits(米)2013 栗毛[血統][産駒]Deputy Minister系,Silver Deputy1985 鹿毛[血統][産駒]
2020103941,ホウオウビスケッツ,2022/12/10,5中山3,晴,5,2歳新馬,15,2,4,13.0,4,1,01140,横山和生,55,芝1600,良,1:34.9,-0.1,1-1-1,35.7-35.3,35.3,488(0),牡6歳,マインドユアビスケッツMind Your Biscuits(米)2013 栗毛[血統][産駒]Deputy Minister系,Silver Deputy1985 鹿毛[血統][産駒]
2019105346,ジャスティンパレス,2025/12/28,5中山8,晴,11,有馬記念(GI),16,2,3,12.7,5,7,01180,団野大成,58,芝2500,良,2:32.1,0.6,15-16-11-12,29.7-35.6,35.2,472(+2),未知,ディープインパクト2002 鹿毛[血統][産駒]Halo系,Halo1969 黒鹿毛[血統][産駒]
2019105346,ジャスティンパレス,2025/11/30,5東京8,晴,12,ジャパンC(GI),17,1,1,12.2,5,5,05473,Ｃ．デム,58,芝2400,良,2:20.9,0.6,11-12-13-13,34.5-34.6,33.5,470(0),未知,ディープインパクト2002 鹿毛[血統][産駒]Halo系,Halo1969 黒鹿毛[血統][産駒]
2019105346,ジャスティンパレス,2025/11/02,4東京11,曇,11,天皇賞(秋)(GI),14,3,3,20.4,8,3,01180,団野大成,58,芝2000,良,1:58.8,0.2,4-6-6,37.1-32.9,32.6,470(0),未知,ディープインパクト2002 鹿毛[血統][産駒]Halo系,Halo1969 黒鹿毛[血統][産駒]
2019105346,ジャスティンパレス,2025/06/15,3阪神4,晴,11,宝塚記念(GI),17,4,7,31.5,10,3,05674,ディー,58,芝2200,,2:11.6,0.5,14-14-15-14,34.8-36.0,35.1,470(-4),未知,ディープインパクト2002 鹿毛[血統][産駒]Halo系,Halo1969 黒鹿毛[血統][産駒]
2019105346,ジャスティンパレス,2025/05/04,2京都4,晴,11,天皇賞(春)(GI),15,7,13,4.9,3,6,01157,鮫島克駿,58,芝3200,良,3:15.1,1.1,12-12-3-3,36.4-35.7,36.6,474(0),未知,ディープインパクト2002 鹿毛[血統][産駒]Halo系,Halo1969 黒鹿毛[血統][産駒]
2019105346,ジャスティンパレス,2025/04/06,2阪神4,晴,11,大阪杯(GI),15,4,6,10.4,6,6,01157,鮫島克駿,58,芝2000,良,1:56.6,0.4,7-7-7-6,34.9-35.1,34.2,474(+6),未知,ディープインパクト2002 鹿毛[血統][産駒]Halo系,Halo1969 黒鹿毛[血統][産駒]
2019105346,ジャスティンパレス,2024/12/22,5中山8,晴,11,有馬記念(GI),15,6,11,10.9,4,5,01163,坂井瑠星,58,芝2500,良,2:32.3,0.5,9-9-11-10,31.4-35.2,35.1,468(0),未知,ディープインパクト2002 鹿毛[血統][産駒]Halo系,Halo1969 黒鹿毛[血統][産駒]
2019105346,ジャスティンパレス,2024/11/24,5東京8,晴,12,ジャパンC(GI),14,3,4,6.2,3,5,05473,Ｃ．デム,58,芝2400,良,2:26.0,0.5,7-7-7-7,37.1-33.4,33.3,468(-2),未知,ディープインパクト2002 鹿毛[血統][産駒]Halo系,Halo1969 黒鹿毛[血統][産駒]
2019105346,ジャスティンパレス,2024/10/27,4東京8,曇,11,天皇賞(秋)(GI),15,6,11,15.0,6,4,01163,坂井瑠星,58,芝2000,良,1:57.6,0.3,12-11-11,35.9-33.7,33.0,470(-2),未知,ディープインパクト2002 鹿毛[血統][産駒]Halo系,Halo1969 黒鹿毛[血統][産駒]
2019105346,ジャスティンパレス,2024/06/23,4京都8,曇,11,宝塚記念(GI),13,2,2,3.7,2,10,05339,ルメール,58,芝2200,重,2:13.6,1.6,7-7-5-5,35.6-34.5,35.9,472(0),未知,ディープインパクト2002 鹿毛[血統][産駒]Halo系,Halo1969 黒鹿毛[血統][産駒]
2019105346,ジャスティンパレス,2024/03/30,メイダン,,,ドバイシーマC(GI),12,,2,7.6,4,4,05509,モレイラ,57,芝2410,良,,,,,,,未知,ディープインパクト2002 鹿毛[血統][産駒]Halo系,Halo1969 黒鹿毛[血統][産駒]
2019105346,ジャスティンパレス,2023/12/24,5中山8,晴,11,有馬記念(GI),16,5,10,3.6,1,4,01170,横山武史,58,芝2500,良,2:31.2,0.3,16-16-12-9,30.2-35.9,34.4,474(+6),未知,ディープインパクト2002 鹿毛[血統][産駒]Halo系,Halo1969 黒鹿毛[血統][産駒]
2019105346,ジャスティンパレス,2023/10/29,4東京9,晴,11,天皇賞(秋)(GI),11,6,6,35.1,6,2,01170,横山武史,58,芝2000,良,1:55.6,0.4,10-10-10,34.9-34.7,33.7,468(-2),未知,ディープインパクト2002 鹿毛[血統][産駒]Halo系,Halo1969 黒鹿毛[血統][産駒]
2019105346,ジャスティンパレス,2023/06/25,3阪神8,曇,11,宝塚記念(GI),17,5,9,8.5,2,3,01157,鮫島克駿,58,芝2200,良,2:11.4,0.2,12-13-11-9,34.0-35.5,35.1,470(-2),未知,ディープインパクト2002 鹿毛[血統][産駒]Halo系,Halo1969 黒鹿毛[血統][産駒]
2019105346,ジャスティンパレス,2023/04/30,1京都4,曇,11,天皇賞(春)(GI),17,1,1,4.3,2,1,05339,ルメール,58,芝3200,,3:16.1,-0.4,8-7-7-4,35.0-35.3,34.9,472(0),未知,ディープインパクト2002 鹿毛[血統][産駒]Halo系,Halo1969 黒鹿毛[血統][産駒]
2019105346,ジャスティンパレス,2023/03/19,1阪神12,晴,11,阪神大賞典(GII),14,3,3,3.1,2,1,05339,ルメール,57,芝3000,良,3:06.1,-0.3,3-3-2-2,38.6-34.4,34.2,472(+16),未知,ディープインパクト2002 鹿毛[血統][産駒]Halo系,Halo1969 黒鹿毛[血統][産駒]
2019105346,ジャスティンパレス,2022/12/25,5中山8,晴,11,有馬記念(GI),16,5,10,18.9,7,7,05626,マーカン,55,芝2500,良,2:33.5,1.1,3-3-4-5,30.0-35.9,36.6,456(+4),未知,ディープインパクト2002 鹿毛[血統][産駒]Halo系,Halo1969 黒鹿毛[血統][産駒]
2019105346,ジャスティンパレス,2022/10/23,4阪神7,晴,11,菊花賞(GI),18,8,17,9.7,4,3,01157,鮫島克駿,57,芝3000,良,3:02.5,0.1,8-6-6-4,34.9-37.0,36.5,452(0),未知,ディープインパクト2002 鹿毛[血統][産駒]Halo系,Halo1969 黒鹿毛[血統][産駒]
2019105346,ジャスティンパレス,2022/09/25,5中京7,晴,11,神戸新聞杯(GII),17,4,7,11.0,5,1,01157,鮫島克駿,56,芝2200,良,2:11.1,-0.6,4-5-4-3,34.7-34.7,34.4,452(+4),未知,ディープインパクト2002 鹿毛[血統][産駒]Halo系,Halo1969 黒鹿毛[血統][産駒]
2019105346,ジャスティンパレス,2022/05/29,2東京12,晴,11,東京優駿(GI),18,5,9,43.1,10,9,05212,Ｍ．デム,57,芝2400,良,2:23.2,1.3,6-8-8-8,35.1-35.2,35.4,448(-10),未知,ディープインパクト2002 鹿毛[血統][産駒]Halo系,Halo1969 黒鹿毛[血統][産駒]
2019105346,ジャスティンパレス,2022/04/17,3中山8,曇,11,皐月賞(GI),18,5,10,20.9,9,9,05212,Ｍ．デム,57,芝2000,良,2:00.5,0.8,17-17-14-12,35.2-34.9,34.5,458(+8),未知,ディープインパクト2002 鹿毛[血統][産駒]Halo系,Halo1969 黒鹿毛[血統][産駒]
2019105346,ジャスティンパレス,2021/12/28,5中山9,晴,11,ホープフルS(GI),15,5,8,8.8,4,2,05473,Ｃ．デム,55,芝2000,良,2:00.8,0.2,5-5-5-5,35.9-36.3,35.7,450(0),未知,ディープインパクト2002 鹿毛[血統][産駒]Halo系,Halo1969 黒鹿毛[血統][産駒]
2019105346,ジャスティンパレス,2021/11/14,5阪神4,晴,9,黄菊賞(1勝クラス),6,1,1,1.9,1,1,05339,ルメール,55,芝2000,良,2:03.3,-0.1,2-2-2-2,38.5-34.7,34.6,450(+6),未知,ディープインパクト2002 鹿毛[血統][産駒]Halo系,Halo1969 黒鹿毛[血統][産駒]
2019105346,ジャスティンパレス,2021/09/12,5中京2,曇,5,2歳新馬,5,4,4,1.5,1,1,05339,ルメール,54,芝2000,良,2:02.3,-0.3,2-2-2-2,38.2-34.4,34.3,444(0),未知,ディープインパクト2002 鹿毛[血統][産駒]Halo系,Halo1969 黒鹿毛[血統][産駒]
2019105546,マテンロウスカイ,2026/04/26,3京都2,曇,11,読売マイラーズC(GII),18,7,15,140.5,14,17,00660,横山典弘,57,芝1600,良,1:32.6,0.9,10-10,34.3-33.4,33.7,488(+4),未知,モーリス2011 鹿毛[血統][産駒]Roberto系,グラスワンダー1995 栗毛[血統][産駒]
2019105546,マテンロウスカイ,2026/03/29,3中山2,晴,11,マーチS(GIII),15,1,2,13.8,9,12,00660,横山典弘,59,ダ1800,,1:52.9,1.7,5-5-7-7,36.3-36.9,38.2,484(+2),未知,モーリス2011 鹿毛[血統][産駒]Roberto系,グラスワンダー1995 栗毛[血統][産駒]
2019105546,マテンロウスカイ,2025/08/09,1札幌5,晴,11,エルムS(GIII),14,4,5,7.5,3,14,00660,横山典弘,58,ダ1700,,1:47.2,3.7,12-11-8-11,30.1-36.9,39.9,482(+2),未知,モーリス2011 鹿毛[血統][産駒]Roberto系,グラスワンダー1995 栗毛[血統][産駒]
2019105546,マテンロウスカイ,2025/03/30,3中山2,晴,11,マーチS(GIII),15,8,14,35.3,9,2,00660,横山典弘,59,ダ1800,,1:51.6,0.1,4-4-1-1,36.1-38.5,38.6,480(-2),未知,モーリス2011 鹿毛[血統][産駒]Roberto系,グラスワンダー1995 栗毛[血統][産駒]
